municipality,parent_name,point_index,lon,lat,general_score,api_municipality,error
Очаково-Матвеевское,Западный,31,37.452785,55.695274,73.340000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,32,37.460737,55.695374,79.910000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,33,37.412846,55.699257,58.390000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,34,37.428750,55.699462,53.990000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,35,37.436703,55.699563,50.760000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,36,37.444655,55.699664,54.980000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,37,37.452608,55.699765,72.020000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,38,37.460560,55.699865,79.790000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,39,37.468513,55.699964,83.710000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,40,37.412664,55.703748,66.110000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,41,37.420617,55.703851,59.360000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,42,37.436523,55.704054,60.390000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,43,37.444477,55.704155,64.310000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,44,37.460383,55.704356,78.710000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,45,37.468337,55.704455,82.640000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,46,37.476290,55.704554,82.300000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,47,37.460207,55.708847,78.930000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,48,37.468161,55.708946,80.310000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,49,37.476116,55.709045,82.030000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,50,37.484070,55.709144,81.910000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,51,37.475941,55.713536,79.620000,Очаково-Матвеевское,
Очаково-Матвеевское,Западный,52,37.483896,55.713635,76.220000,Очаково-Матвеевское,
Первомайское,Троицкий,1,37.130423,55.448131,6.230000,Первомайское,
Первомайское,Троицкий,2,37.122310,55.452500,6.490000,Первомайское,
Первомайское,Троицкий,3,37.138112,55.452742,5.890000,Первомайское,
Первомайское,Троицкий,4,37.145803,55.457352,6.470000,Первомайское,
Первомайское,Троицкий,5,37.177206,55.462318,7.590000,Первомайское,
Первомайское,Троицкий,6,37.105861,55.465728,7.070000,Первомайское,
Первомайское,Троицкий,7,37.169094,55.466690,6.190000,Первомайское,
Первомайское,Троицкий,8,37.192808,55.467043,8.190000,Первомайское,
Первомайское,Троицкий,9,37.145171,55.470824,7.370000,Первомайское,
Первомайское,Троицкий,10,37.153076,55.470943,7.880000,Первомайское,
Первомайское,Троицкий,11,37.160981,55.471062,6.720000,Первомайское,
Первомайское,Троицкий,12,37.168886,55.471181,6.440000,Первомайское,
Первомайское,Троицкий,13,37.208413,55.471766,7.020000,Первомайское,
Первомайское,Троицкий,14,37.152866,55.475434,7.240000,Первомайское,
Первомайское,Троицкий,15,37.255649,55.476942,23.690000,Первомайское,
Первомайское,Троицкий,16,37.263556,55.477054,36.920000,Первомайское,
Первомайское,Троицкий,17,37.271463,55.477166,38.950000,Первомайское,
Первомайское,Троицкий,18,37.152656,55.479924,6.700000,Первомайское,
Первомайское,Троицкий,19,37.271266,55.481657,47.800000,Первомайское,
Первомайское,Троицкий,20,37.136630,55.484175,6.010000,Первомайское,
Первомайское,Троицкий,21,37.144538,55.484295,6.100000,Первомайское,
Первомайское,Троицкий,22,37.239435,55.485697,13.980000,Первомайское,
Первомайское,Троицкий,23,37.255252,55.485923,40.560000,Первомайское,
Первомайское,Троицкий,24,37.263161,55.486036,44.240000,Первомайское,
Первомайское,Троицкий,25,37.271069,55.486148,47.830000,Первомайское,
Первомайское,Троицкий,26,37.183871,55.489379,6.160000,Первомайское,
Первомайское,Троицкий,27,37.223416,55.489959,7.980000,Первомайское,
Первомайское,Троицкий,28,37.255054,55.490414,38.280000,Первомайское,
Первомайское,Троицкий,29,37.262963,55.490526,43.100000,Первомайское,
Первомайское,Троицкий,30,37.128296,55.493035,6.810000,Первомайское,
Первомайское,Троицкий,31,37.144115,55.493276,10.850000,Первомайское,
Первомайское,Троицкий,32,37.183664,55.493869,6.660000,Первомайское,
Первомайское,Троицкий,33,37.199484,55.494103,8.080000,Первомайское,
Первомайское,Троицкий,34,37.207394,55.494219,9.110000,Первомайское,
Первомайское,Троицкий,35,37.254855,55.494905,33.450000,Первомайское,
Первомайское,Троицкий,36,37.262765,55.495017,35.620000,Первомайское,
Первомайское,Троицкий,37,37.128083,55.497526,7.740000,Первомайское,
Первомайское,Троицкий,38,37.135994,55.497646,10.210000,Первомайское,
Первомайское,Троицкий,39,37.167636,55.498124,8.890000,Первомайское,
Первомайское,Троицкий,40,37.175546,55.498242,7.200000,Первомайское,
Первомайское,Троицкий,41,37.199279,55.498594,8.560000,Первомайское,
Первомайское,Троицкий,42,37.207190,55.498710,10.090000,Первомайское,
